B

       2                41            38          41        27        38       18     13       32       32      30     26     25     29     27    25    14    23    10    7     17     14    18    11    14    11   12   17   13   11    9    8    21    18   18   21   17   19   15   19   16  15  15  14  15  12   3   4    8  10   7   6   8   7   3   14   10   14   13   11  10  13  11  12  10   8  11   9   7  10  10  10   9   7   5   3    8   5   5   8   8   4   3  12  12  11  11  11  10   8   8   2   4   3   4   4   3   3   1   9   5   7   9   6   7   5   4   5   4   2   2   3   1   1   8   8   8   8   8   6   8   6   6   6   6   6   5   5   .   3   2   .   6   6   5   5   4   4   3   3   4   4   3   2   2   .   .   7   7   7   7   1   2   2   2   1   3   3   2   1   .   6   6   5   4   3   2   2   2   2   1   1   .   .   5   5   2   .   4   4   3   3   2   1   1
X.83       364635285437500  -13527336900  1290173500  -6747300   7639100  1424500  26845 -2194500  -169540   -9156 -40740  -1540 -19780   9820  1660   300  -100     .    .  -4620   4200  3700   141   680     .  -35 -268 -355  -19   81    .    28  -180 -500 -100 -340 -164  -20   60  -20  12  28 -20  -4  -4   7  -2    .   .   .   .   .   .   .  200  101 -120   20   60   5 -12   .   8  20 -15  28  -3  17   5  -8  13  -7   1   3  -1    .   .   .   .   .   .   . -12 -12  -4  -4   4   4   .   .   .  -6   .  -2   2  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   4   8  -4  -8   1  -4   1   4   .   1   1   1  -1   .  -1   1   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -4   .  -1   .  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   .   .   .   .   .   .   .   .
X.84       386959894750000  -26179925200   628958000   5215600  -1467600  -722150    370   638000  2035760  -41168 -36240  -2640  10800  -4240   688     . -1040     .    . -45430  -7450  1370   722  -330  -350  290 -150  210   66  -98  -65  2736   -80  560  -80  240 -336  -80  -16   48  48 -16   . -16   .  -8  10    .   .   .   .   .   .   .  -58 -202  -10  194   30 -30  10  -6  30   6  -6 -10  -2   6   6  10  10  -2  -2   .   .  -65  -9  -9  -1  -1   .   .   .   .   .   .   .   .   .   .   .   8  -4   2   .   .  -2   .   .   .   .   .   .   .   .   .   .   .  -2   .   .   .   .  10   2   6   6  -6   .  -2  -2   4   .   .   2   .   .   .   .   .   1  -1  -1  -1  -1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   2   .   .   .   .   .   .   .   .   .  -2   .   .   .   .   .   .   .   .   .   .   .  -1  -1   .   .   .   .   .
X.85       422966584586250   13540709898   507760650   8809722   6156810  1791153      .  1672650   -89910   44298 -35910   9450  11850   2682 -1110  -378  2010 -1275    .  -5103   5103 -2511     .   -81   567    .   81    .    .    .   54  1386   186 -294   42  -54   42  -30   90   -6  34 -30   6 -30   6   .   .  -27   5  -3   .   5   .   1  -81    .  -81   81    9   .  33  -9 -33   9   .   9   .   .   .  15   .   .   .   .   3  -54 -12  12  -2   2   3   .   2 -14  -2  -2  -6  -2  -2  -2  -1   .   .   .   .   .   .   .   5   .   5   5   5  -3   .  -3   .   .   .   1   1   .   .  -3   3  -3   3   3   .  -3   .   3   1   .   .   .   .   .  -1   1   .  -2   2   .   .   .   3  -3  -3  -1  -1   .   .   .   .   .   .   .   .   .   1  -1  -1  -1  -1   .   .   .   .   .   1   1   1   1   .   .   .   .   1   .   .   .   .  -1   1  -1   1   .   .  -1  -1   .   1   1
X.86       563729863936554    4776683562   830581290  12549978   4666410 -1791153      .   -87318    57834   37674   6426  15498  13674  -3366  -438  -378   954   -21 -321   5103  -5103  2511     .    81  -567    .  -81    .    .    .    .  -630    -6 -102  330  -54  -54   66  186   -6   2 -30   6 -30   6   .   .  -63  -5   3  15  25  15  -4   81    .   81  -81   -9   . -33   9  33  -9   .  -9   .   .   . -15   .   .   .   .   3    .   .   .   .   .  -3   . -14   2  -2  -2  -6  -2  -2  -2   .   .   .   .   .   .   .   .   7   7  -3  -1   1  -1   3  -3  -1  -1   .   2   .   .   .   3  -3   3  -3  -3   .   3   .  -3  -1   .   .   .   .  -1  -1   1   .   .   .   .   .   .  -3   3   3   1   1   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   .   .   .   .   .  -1   3   1   1   1   .   .   .   .   .   .   .   .   1  -1  -1   1   .   .   1   1   .  -1   .
X.87       581759023584375   18712024695  1811117175  -8284185  -3659145  3046680  -1755  2798775  -593481  -28553 -14553  49175 -14025  -2457 -1065   975  -185 -1750    .  24696   -630  1176  -279  -246  -126 -435  -72  -75  -15    9    .   903  -113  367 -313  127  -25 -185   55   31  -9 -17  15  -1  -1  27   .   70  10 -10   . -10   .  -1 -246   33  -54   24  -96   5  40 -30  -6 -16   9   .  13  -1   9  -6  -3   1   3   3   .    .   .   .   .   .   5   .  -1  15   7  -1   7  -1  -1  -1   .   .   .   .   .   3   .   .  10   . -10  -6   2  -2   .   .   .   .   .   1  -1   .   .   4  -2   4  -2   6   3  -4   1  -2   .  -1   1   1  -1   .   .   .   .   .   .   .   .   .  -5   1  -1   1  -1   .   .   .   .   .  -1  -1  -1  -1  -1   .   .   .   .   .   .  -1   .   .   2   2   2   .   .   .   .   .   1   .   .   .   .   2   .   .  -1   .   .   1  -1   .   1   .
X.88       595404085985280  -27243380736   738918400   9052160  -7667712  1235520   1728 -1441792   917504       .   8192      .      .   8192     .     .     .  -770  280  -6336  10368 -1472  1152  -384   176 -320 -192  192    .   32 -100     .  -512 -512    .  512    .    .    .    .   .   .   .   .   .   .   9   14  30  10   .  -2   8   .  -64  -64  -64  -64  -16   .   . -16   .   . -16 -16   .   .   .   .   .   .   .   .   .  100   2  -2  -4   4  -5  -2   .   .   .   .   .   .   .   .   .  -3   3   1  -3   .  -1   .  -2   8  -2  14   2   2   .   .   .   .  -1   .   .   1   1  -8  -8   8   8   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -2   2   .  -7  -1   1   3   1   2   .   .   .   .   .   .   .   .   .   .   .   .   .  -1  -1   .   .   .  -2  -2   2   .   .   1  -1   1   .  -1  -1   .   .   .   .   .   .   .   .   1  -1   .   .   .
X.89       646398915093750  -29247504650   638485750   3790150  -3677450  2340975  27210 -1538250   818230    5110  60550  -9450   4790 -13370  1622   650 -1690     .    . -18305  -5075 -1745  -350   -35   385   10  799   10  130  106    . -1386   -10  470  470  -90  -42 -130  -26   54  -2  14  10  14  10  -6 -15    .   .   .   .   .   .   5  301   22 -195  -41 -125 -30 -17 -23   5   3  -2  -5  -2  18 -10  -7   2   2   2   2   .    .   .   .   .   .   .   .  14  -2   2   2 -10   2  -2  -2   .   1   1   1   1  -2   1   .   .   .   .   .   .   .   .   .   .   .   .  -1   1   .   .  -1  -7   3  -3  -3   .  -1   2  -1   1   .   2   .  -2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   1   1   .   .   .   .   .   .   .   .   .   .   .   1   .   .   .   .  -1   1   .   .   .   .   .   .   .  -1   .
X.90       652994822390625   19229635425   737526625   7055425   9974625  -965250 -39015 -1321375   557665    5217  42305  -1695   3425   2625  1761   325  1025     .    .  27390  -2850  1150  -447    30   190   25  126  345   33    1 -125  -559    25 -615  209   25  113  -55  -15   41  -7   1   5  17 -11   .   9    .   .   .   .   .   .   .   -2 -155 -130  142  -10 -15 -18 -34  14 -18   5   6  -3  -3   5 -18 -15  -7  -3   1   .   35  -7  13   3   3   .   . -15 -15   5  -3   1  -3   1   1   .   3   3   1   3   .   1   .   .   .   .   .   .   .   .   .   .   .   1   .   .   .   .  -2   6  -2  -2   2  -1   2   5   2   2  -1   1  -1   1   .   .   .   .   3  -5   1  -3  -1   .   .   .   .   .   .   .   .   .   .  -1  -1  -1  -1   .   .   .   .   .   1  -1   .   .   .   .   .   .   .   .  -1  -1   1   .   .   .   .   .   .   .   .   .   1   1   .   .   .   .   .
X.91       662947625486250   30727030698   917620650   4332042   5236650    85293      .   315050  1317546   36522  25866 -16470  -1110     10    42   702   330  1100    .  26973  -7047   621     .  -567   621    .  189    .    .    .  -29 -1926   290 -350 -134  -30   90  -30   26   18  50  -6  -2 -22 -18   .   .   48 -20  -8   .   .   .   5 -135    .   41  117    9   .  -3 -27 -15   9   .   1   .   .   .  -3   .   .   .   .   .  119  -7   1  -5  -1  -7   .   2   2   6  -2   2  -2  -2  -2   .   .   .   .   .   .   .   . -20   .   .  -4  -4   .   .   2   .   .  -2   1   1   .   .  -7   1  -3  -3  -3   .   1   .   3  -1   .   .   .   .   .   .   .   .  -1   3   1   1   1   3   3   1   1   3   .   .   .   .   .   .   .   .   .  -1   .   .   .   1   .   .   .   .   .   .   .   .  -2   .   2   2  -2  -1   .   .   1   1  -1  -1   .   .  -1  -1   1  -1   .   1  -1
X.92       665029816320000  -40081850368  1526169600  -5640192   3112960  2400672 -12480 -3276800  1835008       . -36864      .      .  -4096     .  1728     .  1275    . -32416  12512  -864   416   544   216    .  -32 -320  -32    .  -44     .   256  256    . -256    .    .    .    .   .   . -64   .   .  -6  12  -43  -5 -17   .   5   .  -1 -128 -128   64 -128  -24   .   .  24   .   .   .   8   .   .   .   .   .   .   .   .   1   84 -14   2   4   4  -3   .   .   .   .   .   .   .   .   .   .   2   2   .  -2  -2   .   .  35   .   5   3   1  -1   .   3   .   .   1   1  -1   .   .   4   4  -4  -4   .   .   .   .   .   .   .   .   .   .   .   1  -1   .   .   .  -2  -2   . -13  -1   1   1  -1   .   .   .   .   .   .   .   .   .  -1   .   .   .   1  -2   .   .   .   1   1   1  -1   1   .   3   1  -1   1   .   .   .   .   .   .  -1  -1   .   .  -1   1   .   1  -1
X.93       665029816320000   24946638848  1526169600  12464128   3112960  2400672 -12480  3276800        .       . -20480      .      .  12288     . -1728     .  1275    .  10592   2528  -864  -352   544   568    .  -32 -320  -32   64  -44     .   256  256    . -256    .    .    .    .   .   .  64   .   .  -6  12  -27  -5   3   .   5   .  -1    .    .  -64    .  -56   .   .  -8   .   . -32 -24   .   .   .   .   .   .   .   .   1  -44  -2  -2   4   4  -3   .   .   .   .   .   .   .   .   .   .   2  -4   .  -2  -2  -2   .  -5   .   5  -5   5   3   .  -3   .   .   1  -1  -1   .   .   4   4  -4  -4   .   .   .   .   .   .   .   .   .   .   .   1   1   .   .   .   2   2   .   3  -3   3   1  -1   .   .   .   .   .   .   .   .   .  -1   .   .   .   1   .  -2   .   .   1   1   1  -1  -1   .   1   1   1  -1   .   .   .   .   .   .   1  -1   .   .   1  -1   .  -1   1
X.94       677025031854600  -26189163000  1936087560   6762600  -1069560  2606175 -21870 -2918520   -84600  -26616  -9240  51912   4232  -2200    72     .  -984     .  225 -31185  -2025  -225   162   135   315  450  207 -270   18  -90 -110  -504  -280   40 -120 -120 -120  184  104  -24  -8  56   .  -8   .   .   .    .   .   . -15   . -15   .   -9  126  135   -9   75 -30  15   3  -1   3  -6 -13   6 -18  14   3  -6   6   6   .   .   70   .  12  -6  -2   .   .  -8  -8   .   .  -8   .   .   .   .   .   .   .   .   .   .   .   .   5   .   .   .   .  -3   .  -3   1  -2   .   .   .   .  -1  -5   3  -9   3   .   3  -2   1   1   .   2   .   .   .   .   .   .   2  -2   4   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1  -2   .   .   .   .   .   .   .   1   1   .   .   .   .   .   .   .   .   .
X.95       714865488180480   -2370251520   -30788352 -16633344  -1370880  1046682  12960   944384  -231168   62720 -10752 -26880  -3840  14848   768     .     .  1330  480 -12726 -11970 -1062  -360  -594    42  720 -342    .   72  -48    . -1792  -128 -128  256  128    .    .    .    .   .   .   .   .   .   .   .  -70  18   6  48  10   .  -1  510  -48   14  -30    6   . -22  18   6   6 -24  -2   8 -24   .  -6   .   .   .   .   .    .   .   .   .   .   7   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   . -46 -16  -6   2  -2  -2   .   .   .   .   .   1  -1   .   .  -2  -2   2   2   2   8  -2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   5  -1  -3   3   1   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   .   .   .   .   .   2   2  -2   .   .   .   .   .   1   .   .   .   .   .   .   .  -1   .   .  -1   1   .   1   .
X.96       718889622405120   25583910912  1335066624  -5640192  -9732096  2729376      .  3276800        .       . -36864      .      .  -4096     .  1728     .   595  120   7776   7776  -864     .  -864   216    . -288    .    .    . -100     .   256  256    . -256    .    .    .    .   .   . -64   .   .   .   .   37  19 -17  24 -11  24   1    .    .  -64    .  -24   .   .  24   .   .   .   8   .   .   .   .   .   .   .   .  -3  -28  14   2  -4   4   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1  -5   .   5  -5   1  -1   .   3   .   .  -1  -1   1   1   1   4   4  -4  -4   .   .   .   .   .   .   .   .   .   .   .   1   1   .   .   .   2  -2   .   1   1   1   1   1   .   .   .   .   .   .   .   .   .   1   .   .   .   .   .   .   .  -1   .   1   1  -1   1   .  -1  -1  -1  -1  -1  -1   .   .   .   .  -1   1   .   .   1   1   .  -1   2
X.97       775438738408125   25760740797   930894525  13837797  13775805   577368      .  1412125   488349   67005  50373 -28755  12765   8101  3789   -27   -75  1100    . -21384   5832   216     .  -216  -216    .  -72    .    .    .    1   -27   113  833 -315  185   21   45  109   57 -27   9   5 -15  -3   .   .   22 -20 -28   . -10   .   . -216    .  -56   72  -24   .  24  24  24   .   .  -8   .   .   .   .   .   .   .   .  -1    1   1   1   1   1  -7   .   9 -15  -7  -3   5   5   3  -1   1   .   .   .   .   .   .   .  20   . -10   4  -2  -4   .  -2   .   .   1   .   .   .   .  -4  -4  -4  -4   .   .   .   .   .   .   .   .   .   .   .  -1  -1   .   1   1   1   1   1   7   1  -1   1  -1   .   .   .   .   .  -1  -1   1   1   .   1  -1  -1   1   .   .   .   .  -1  -2  -2   .   .   .   1   1   1   .   .   .   .   .   .   .  -1   .   1   1  -1   1   .   .   1
X.98       809403858900000   35652533280  2204423200  -1732640   4492320  1683045   -540  3085600   698656  -59360  57568 -10080  -9440   8672 -1632     .  1120  1750    .  34629   3255  4069   -12    -9  -329  100 -123 -540  -12    4    . -2016  -192  448 -224  128  -96 -160  -32    . -32   .   .   .   .   .   9  -70 -10  10   .  10   .   1  -41    4  -41  -59  -59 -60 -11 -41   7  -3   4   5   4   .   4  -9 -12   4   .   .   .    .   .   .   .   .  -5   . -16  16   .   .   .   .   .   .   .  -3  -3   1  -3   .   1   . -10   .  10   6  -2   2   .   .   .   .   .   1   1  -1  -1  -3   7   5  -1   3   .   1  -4  -1   1   .   .   .   .   .   .   .   .   .   .   .   .   .   5  -1   1  -1   1   .   .   .   .   .   .   .   .   .   1   .   .   .   .   1   1   .   .   .  -2  -2  -2   .   .   .   .   .   1  -1  -1   .   .  -1   1   .   1   .   .  -1   1   .   1   .
X.99       820429392234375    6332778375   182634375   8642375  16336775  -848925  30330   298375    83335   25991  58695  11655  14215  -5305  5767   -25   455     .    . -35805   -525  -285   978  -205    35  570 -349  -70 -142   26    .  1575  -105 -105   39 -105 -153 -265  -25   -9  23   7 -25  39   7 -18   .    .   .   .   .   .   .   .  -77   94  115   67  -45 -30  35   3  19   3   6 -13 -10 -18  -2  19 -14   2  -2   2   1    .   .   .   .   .   .   .  -1  -1  -1  -1  -1  -1  -1  -1   .  -6   .   .   2   2   2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   3   3   3   3   3   .   3   2  -1  -1   .  -2   .  -2   .   1   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1  -1  -1  -1   .   .   .   .   .  -2   .   .   .   1   .   .   .   .   .   .   .   .   .   .   .   .   .  -1  -1   1   .   .   .   .   .   .   .   .
X.100      835517991997440   37614440448  1426968576  11280384   -995328  2152008      .  2207744   995328   36864      .      .  12288  -8192     .     .     .   890  -60  29160  -1944 -1080     .   648  -432    . -216    .    .    .  -74     .   512 -512    .    .    .    .    .    .   .   .   .   .   .   .   .   48 -54  34 -24  -8  12   4 -216    .    8  -72    .   . -24   .  24   .   .  16   .   .   .   .   .   .   .   .  -2   74   4  -4  -2   2   8   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   . -26  -6   4  -2   .  -2   .   .  -2   .  -2   2   .   .   .   8  -8   .   .   .   .   .   .   .   .   .   .   .   .   .  -2   .   .  -2   2   .   .   .   6   .  -2   .  -2   .   .   .   .   .   .   .   .   .   1   .   .   .   1   .   .   .   .   1   2  -2   .   .   .   2  -2   2   .   .   .   1   1   .   .   .  -1   .   .  -2   .   .  -1  -1
X.101      844994666880000  -13273408512   457497600  22177792 -12723200    91728  31140   179200   -50176    7168 -14336 -35840  15360  10240 -3072 -1248     .  2100    .   3024  -4032  1104  -396 -1088  -224  420  208  100  -44   -8    .     .     .    .    .    .    .    .    .    .   .   .  32   . -32   9  -9 -112  20  -8   .   .   .  -1  -64   44   64   80   16 -20  16 -32   .  16  -8  16   4  16  12   . -12   .   .  -6   .    .   .   .   .   .   3   .   .   .   .   .   .   .   .   .   .  -3   3   3   1   1   1   .  20   .   .   4   4   .   .   2   .   .   .  -1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -2   .   .   .   .   .   .   .   .   .  -7  -1   1  -1  -3   .   .   .   .   .   .   .   .   .  -1   .   .   .   .  -1   1   1   .   .   .   .   .   2   .   .   .   .  -1   .   .   1   1   .   .   .  -1   .   .  -1   1   .  -1   .
X.102      968283412561920    1926299648  2337865728         .     65536  1878240   4224        . -1310720   65536      .  65536      .      .     .     .     . -2080 -580   5600 -12544  1248  1712  -512     .   96  -32   64   16    . -126     .     .    .    .    .    .    .    .    .   .   .   .   .   . -15  12   48 -32   .  28  16  -4   4  256  -32    .  -32    .  64 -32   .   . -32   .   .  16  16   .   .   .   .   .   .   . -126   .   .   2   2 -10  -1   .   .   .   .   .   .   .   .   .   2   2   .  -2   1   .   .   .   .   .   .   .   .  -4   .   .   .   .  -2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   2   2   .   .   2   6   .   .  -2  -2  -1   1   1   .   .   .   .   .   .   1   .   .   .  -1  -2   .   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   .  -1   1  -1
X.103     1042755084800000  -45853716480   647680000   9052160   1167360  -165880 -39520  1126400  2142208   36864 -65536      . -20480  -8192     .     .     . -2750    . -15576  -4920   904  1200   -24   176 -320  360  480  -48   32   26     .  -512  512    .    .    .    .    .    .   .   .   .   .   .   8 -19   20  50  10   . -20   .   .  136  -80  104   -8  -64   . -24  32  -8   . -16  16   .   .  16   .   .   .   .   .   .  -26   2  -2   2  -2  -5   .   .   .   .   .   .   .   .   .   .  -9  -3   1   3   .  -1   1 -10   .   .  -2   4  -2   .   .   .   .  -1   .   .   .   .  -8   8   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1  -2   2   2  -2   .   5  -1   1  -1   1   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1  -1   .   1   .  -2   2   .   .   .   1  -1   1   .   .   .   .   .   .   .   .   .   .   .  -1   1   .   .  -1
X.104     1093905856312500  -27211361100   243512500  11078900  -1633100 -1651650  -6945  2040500   965300  112308  22260  24500 -20300   4340 -1356   300  2420     .    . -43890  -7350  -770   111   250   350  175   46  -65   31   71    .   532 -1020 -380   20  -60  -44   20   84  -92 -12 -28 -20   4  -4  21  12    .   .   .   .   .   .   .  -22  -85  -70   86   90 -25 -18   6 -14   2   3   2 -21  11  -5   6  -9  -1   3   3  -3    .   .   .   .   .   .   .  12  12  -4  -4  -4   4   .   .   .   6   .   4  -2   1   2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   6  -2  -6  -6  -2   1   2  -1  -4   .   1  -1   1  -1   .   1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   2   .  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   .   .   .   .   .   .   .   .
X.105     1198405322994375  -46990500921  1438655175 -23399361   6108615  2368521      . -1977625  1165671   53703 -23841 -19305 -13785  11647  -777   351  -465  -175    . -10935  -4131 -2295     .  1053   -27    . -567    .    .    .   55  -225   419   19  -65  -69  111 -105   55   27  31 -21  -1   3  -9   .   .  -21 -15 -11   .  -5   .   1  189    .  125    9  -63   .   9 -27  -3   9   .   1   .   .   .  -3   .   .   .   .   2   35  -7   1  -1  -5  -4   .  -5  19   3  -1  -1  -1   1  -3   .   .   .   .   .   .   .   . -15   .  -5   1  -1  -3   .   1   .   .   1  -1   1   .   .   5   1  -3   9  -3   .   1   .  -3   1   .   .   .   .   .   2   .   .   3  -1   1   1   1  -6   .  -2   .  -2   .   .   .   .   .   1   1  -1  -1   1   .   .   .   .   .   .   .   .  -1  -1  -1   1  -1   .  -1  -1   1  -1   .   .   .   .   1   1   .   1  -1  -1   .   2   .  -1   .
X.106     1370975689505565  -40103091171  1948003101 -16451019   -123363  -938223      .   -84931   843453   54045 -49707  -2835   -387   3445  -819  -351  -795  -385  -60 -40095  -4131  3537     .  -243  -351    .  513    .    .    .   10  1701   641 -143   69  -39   21  -75   29    9 -19 -15   1  25   9   .   .  -21 -49  31 -24 -13  12   .  189    . -115    9   45   .  33   9 -27 -27   . -11   .   .   .   9   .   .   .   .   .  -10   4  -4   2  -2   2   .  -7  17  -3   1  -3   1   3  -1   .   .   .   .   .   .   .   . -21  -6  -1   3   3  -5   .  -1  -2   .   1   .   .   .   .  -7   1  -3  -3   9   .  -3   .   3  -1   .   .   .   .   .   .   .   .   2  -2   .   .   .  -6   .   4   2   2   .   .   .   .   .   1   1  -1  -1   .   .   .   .   .   .   .   .   .   .   1  -3   1   1   .  -1   1  -1   .   .   .   .   .  -1  -1   .   .   .   .   .   .   .   .   .
X.107     1370975689505565   37476692253   185277213  17202861  12684573  -938223      . -1563683  1219293   31005  32877  12285   7005   8749  2109  1053  -435  -385  -60   2673  -9477 -1647     .    27    27    . -207    .    .    .   10  1197   149   53  109  101  141 -147  125  -27 -35  21  29 -27  -3   .   .  -47 -17  11 -12  -7 -12   .   27    .   -5  -63  -15   . -15 -21 -21   9   .   1   .   .   .   3   .   .   .   .   .  -98  14 -10   2   6   2   . -11   5   5  -3  -3  -3   1   1   .   .   .   .   .   .   .   .  27  -8  -3   3  -3  -1   .   3   .   .   1   .   .   .   .   5  -1   5  -1   3   .   1   .   3   1   .   .   .   .   .   .   .   .  -2   2  -2  -2   .  -2  -2   2  -2   2   .   .   .   .   .   1   1   1   1   .   .   .   .   .   .   .   .   .   .  -1   3   1  -1  -2   1  -1  -1   .   .   .   .   .   1  -1   .   .   .   .   .   .   .   .   2
X.108     1391162882484375   50414138775  1216436375 -16514225 -15698025  2702700  19575  3224375  1123255  -14441 -15505 -38745   2935  -3185  -889  -325  -385     .    . -13860  15750  -340   567  -330  -350  -25   60 -105  135   55    . -1169  -405  475 -113 -605  127   15  135  -29  23  59  -5 -13  11   .  -9    .   .   .   .   .   .   .  -26  -53  -10  100   80  15 -20 -22  -2 -24  11  -8  -5  -9  -5   2  -1  -1  -1  -1   .    .   .   .   .   .   .   .  -9 -17   3   7   3  -1   1   1   .  -3   3  -1  -3   .   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1  -1   .  -2   4  10  -2   1   4   3   .   2   1  -1   1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1  -1  -1   .   .   .   .   .   1  -1   .   .   .   .   .   .   .   .   .   .   .   .   1   1   .   .   .  -2   .   .   .   .   .   .   .   .   .
X.109     1458928219297500  -53463253284  1850939100  17311644  -8941860  2729376      . -2980900   976860  -39204 -39780  -8100  32220   4508 -1188   324   540 -1925    .   7776   7776  -864     .  -864   216    . -288    .    .    .   35   540  -356 -356 -228  284  156 -180  -36  -36  12  12   4  12 -12   .   .   91  -5  19   .  -5   .  -5    .    .  -64    .  -24   .   .  24   .   .   .   8   .   .   .   .   .   .   .   .   3   35  -7  -7   3   3   1   .  12  12  -4  -4  -4   4   .   .   .   .   .   .   .   .   .   .  -5   .  -5  -5  -5   3   .  -1   .   .  -1  -1  -1  -1  -1   4   4  -4  -4   .   .   .   .   .   .   .   .   .   .   .  -1   1   .   3   3   1   1  -1   1   1   1   1   1   .   .   .   .   .   .   .   .   .   1   .   .   .   .   .   .   .   .   .  -1  -1  -1  -1   .  -1  -1  -1   1   1   1   .   .   .   .  -1   .   1   1   1   1   .  -1   .
X.110     1523654585578125  -31693737075   727786125 -18293275  11926925 -1287000  11025  1566125   716845    2957  18565   1245 -18195    805   317  -975    85     .    . -48840    300   360   597   380   440  585  -40   65  -19   89   35  1765   225  145 -123 -455  117   85  -99 -103 -35   1 -15  -7   1 -18  -9    .   .   .   .   .   .   . -212   49 -100  112  -20 -15   8  16 -12  12 -11   4   5   3   9 -16  17   1  -1  -3   .   35  -7  -7   3   3   .   . -27  -3   1   5   1  -3  -1  -1   .   3   3   3  -1   2  -1   .   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   .  -8   4   4   4   1   .   1  -2  -2  -3   1  -1   1   .   .   .   .   3   3   1   1  -1   .   .   .   .   .   .   .   .   .   .  -1  -1   1   1   .   .   .   .   .   1   1   .   .   .   .   .   .   .   .  -1  -1  -1   .   .   .   .   .   .   .   .   .   1   1   .   .   .   .   .
X.111     1679281227336960  -53080904448  1653509376   9165312  -7803648 -1876446      .  1134848  1679616  -62208 -78336  34560  14592    512   768     .     . -3290 -540 -37422  -5346  1890     .   270   378    .  306    .    .    .   65  2304  -128 -128  256  128    .    .    .    .   .   .   .   .   .   .   .  -98   6 -38 -24 -18  12  -6 -162    .  110  -54   30   .  18 -30   6 -18   . -10   .   .   .  -6   .   .   .   .   .   65   9   9   1   1   4   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1 -42  -2  -2   6  -6   2   .   .   2   .   2   .   2   .   .  -2  -2   2   2  -6   .  -2   .   .   .   .   .   .   .   .   .   .   .   1   1   1   1   1   4  -2  -2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   .   2   2  -2   .   .   2   .   .   .   .   .   .   .   .   .   .  -1   1   1   .   .   .   .   .
X.112     1711786747207680  -23837958144  2124390400 -18104320   1155072  2162160 -47520  -991232  -925696    8192      .      .  -8192  16384     .     .     . -2420  180 -11088  -2448  -272  -288    48  -352  160   48  480  -96  -64  -18     .     .    .    .    .    .    .    .    .   .   .   .   .   .   . -18   56 -20 -20   .  -8  12   .  368   80  -80   80    .   . -16   .  16   .   . -32 -16   .  16   .   .   .   .   .   .  -70   .   4   6   2  10   .   .   .   .   .   .   .   .   .   .   .   .  -2   .   .   2   . -12  18   8   4   .   4   .   .  -2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -2   2  -4   .   .   2   2  -2  -2  -2   .   .   .   .   .   .   .   .   .   .   .   .   .   2   2   .   .   .   .   .   .   .   .   .   2   .  -2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .
